Title: Primitive mantle composition from McDonough & Sun (1995),

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-QFM rhol rhos viscosity aH2O chisqr
5845.85 1602.49 99.958340 32.819828 66.392549 0.000000 0.000000 0.000000 0.000000 0.745963 0.000000 
5553.39 1602.19 99.959001 32.954845 66.265228 0.000000 0.000000 0.000000 0.000000 0.738928 0.000000 
5260.95 1601.88 99.959678 33.092535 66.135254 0.000000 0.000000 0.000000 0.000000 0.731889 0.000000 
4968.52 1601.58 99.960375 33.234577 66.000996 0.000000 0.000000 0.000000 0.000000 0.724802 0.000000 
4676.12 1601.28 99.961090 33.380288 65.863120 0.000000 0.000000 0.000000 0.000000 0.717682 0.000000 
4383.73 1600.98 99.961824 33.529790 65.721510 0.000000 0.000000 0.000000 0.000000 0.710524 0.000000 
4091.36 1600.68 99.962578 33.683193 65.576063 0.000000 0.000000 0.000000 0.000000 0.703323 0.000000 
3799.00 1600.38 99.963351 33.840619 65.426660 0.000000 0.000000 0.000000 0.000000 0.696072 0.000000 
3506.67 1600.07 99.964144 34.001315 65.274041 0.000000 0.000000 0.000000 0.000000 0.688789 0.000000 
3214.35 1599.77 99.964960 34.167133 65.116405 0.000000 0.000000 0.000000 0.000000 0.681422 0.000000 
2922.05 1599.47 99.965797 34.337345 64.954464 0.000000 0.000000 0.000000 0.000000 0.673988 0.000000 
2629.76 1599.17 99.966656 34.512091 64.788086 0.000000 0.000000 0.000000 0.000000 0.666479 0.000000 
2337.50 1598.87 99.967539 34.691496 64.617156 0.000000 0.000000 0.000000 0.000000 0.658887 0.000000 
2045.25 1598.56 99.968443 34.874778 64.442435 0.000000 0.000000 0.000000 0.000000 0.651230 0.000000 
1753.02 1598.26 99.969372 35.063933 64.261989 0.000000 0.000000 0.000000 0.000000 0.643450 0.000000 
1460.80 1597.96 99.970326 35.258198 64.076565 0.000000 0.000000 0.000000 0.000000 0.635563 0.000000 
1168.61 1597.66 99.971306 35.457712 63.886034 0.000000 0.000000 0.000000 0.000000 0.627560 0.000000 

Title: Primitive mantle composition from McDonough & Sun (1995),

Phase Volumes:
Pressure Temperature mass V liquid_0 olivine_0 garnet_0 orthopyroxene_0 clinopyroxene_0 biotite_0 spinel_0 whitlockite 
39887.50 1637.67 99.939186 30.259359 0.461075 16.677599 4.108030 4.819766 4.000920 0.028812 0.159226 0.003932 
39593.00 1637.36 99.939278 30.266459 0.464466 16.679516 4.097618 4.831866 4.001417 0.027768 0.160085 0.003722 
39298.60 1637.06 99.939372 30.273620 0.468029 16.681377 4.086926 4.844237 4.001901 0.026673 0.160970 0.003507 
39004.20 1636.75 99.939467 30.280811 0.471694 16.683219 4.075942 4.856820 4.002421 0.025545 0.161882 0.003288 
38709.80 1636.45 99.939564 30.288069 0.475545 16.685005 4.064654 4.869692 4.002927 0.024359 0.162824 0.003064 
38415.40 1636.15 99.939663 30.295379 0.479550 16.686753 4.053052 4.882826 4.003444 0.023123 0.163796 0.002834 
38121.10 1635.84 99.939764 30.302721 0.483674 16.688481 4.041132 4.896190 4.003998 0.021848 0.164798 0.002601 
37826.80 1635.54 99.939867 30.310136 0.488005 16.690150 4.028875 4.909868 4.004536 0.020506 0.165835 0.002361 
37532.40 1635.23 99.939972 30.317592 0.492474 16.691799 4.016269 4.923801 4.005111 0.019117 0.166905 0.002117 
37238.10 1634.93 99.940079 30.325123 0.497166 16.693388 4.003306 4.938060 4.005669 0.017654 0.168014 0.001866 
36943.90 1634.62 99.940188 30.332693 0.502007 16.694954 3.989977 4.952582 4.006263 0.016139 0.169159 0.001612 
36649.60 1634.32 99.940300 30.340349 0.507095 16.696461 3.976257 4.967461 4.006840 0.014539 0.170347 0.001350 
36355.30 1634.01 99.940413 30.348052 0.512352 16.697944 3.962139 4.982626 4.007451 0.012878 0.171576 0.001084 
36061.10 1633.71 99.940529 30.355839 0.517875 16.699366 3.947609 4.998158 4.008042 0.011125 0.172852 0.000811 
35766.90 1633.41 99.940648 30.363698 0.523634 16.700745 3.932649 5.014037 4.008640 0.009286 0.174175 0.000533 
35472.70 1633.10 99.940769 30.371611 0.529594 16.702100 3.917247 5.030233 4.009270 0.007371 0.175547 0.000249 
35178.50 1632.80 99.940893 30.379617 0.535796 16.703439 3.901365 5.046792 4.009911 0.005339 0.176975 0.000000 
34884.30 1632.49 99.941019 30.387659 0.541824 16.705039 3.884932 5.063413 4.010796 0.003193 0.178462 0.000000 
34590.20 1632.19 99.941148 30.395801 0.548178 16.706587 3.868001 5.080454 4.011654 0.000917 0.180010 0.000000 
34296.10 1631.89 99.941285 30.403927 0.553273 16.708047 3.849957 5.096851 4.014191 0.000000 0.181608 0.000000 
34001.90 1631.58 99.941429 30.412051 0.557534 16.709423 3.830965 5.112949 4.017915 0.000000 0.183264 0.000000 
33707.80 1631.28 99.941577 30.420270 0.561986 16.710700 3.811356 5.129464 4.021773 0.000000 0.184993 0.000000 
33413.80 1630.97 99.941727 30.428551 0.566573 16.711910 3.791130 5.146356 4.025788 0.000000 0.186795 0.000000 
33119.70 1630.67 99.941882 30.436938 0.571368 16.713012 3.770217 5.163710 4.029951 0.000000 0.188681 0.000000 
32825.60 1630.37 99.942041 30.445416 0.576345 16.714018 3.748608 5.181513 4.034280 0.000000 0.190653 0.000000 
32531.60 1630.06 99.942204 30.453963 0.581477 16.714942 3.726297 5.199748 4.038787 0.000000 0.192713 0.000000 
32237.60 1629.76 99.942371 30.462627 0.586837 16.715739 3.703209 5.218500 4.043467 0.000000 0.194874 0.000000 
31943.60 1629.45 99.942543 30.471372 0.592370 16.716441 3.679344 5.237736 4.048345 0.000000 0.197137 0.000000 
31649.60 1629.15 99.942719 30.480241 0.598149 16.717000 3.654628 5.257537 4.053414 0.000000 0.199515 0.000000 
31355.60 1628.85 99.942900 30.489220 0.604150 16.717428 3.629037 5.277901 4.058693 0.000000 0.202012 0.000000 
31061.70 1628.54 99.943086 30.498290 0.610346 16.717737 3.602556 5.298819 4.064199 0.000000 0.204633 0.000000 
30767.80 1628.24 99.943278 30.507500 0.616817 16.717875 3.575092 5.320390 4.069931 0.000000 0.207395 0.000000 
30473.90 1627.93 99.943475 30.516815 0.623505 16.717874 3.546634 5.342584 4.075917 0.000000 0.210301 0.000000 
30180.00 1627.63 99.943678 30.526281 0.630491 16.717679 3.517086 5.365500 4.082157 0.000000 0.213368 0.000000 
29886.10 1627.33 99.943888 30.535884 0.637753 16.717298 3.486411 5.389145 4.088672 0.000000 0.216605 0.000000 
29592.20 1627.02 99.944103 30.545611 0.645264 16.716739 3.454570 5.413529 4.095487 0.000000 0.220022 0.000000 
29298.40 1626.72 99.944326 30.555506 0.653110 16.715944 3.421459 5.438752 4.102604 0.000000 0.223638 0.000000 
29004.50 1626.41 99.944556 30.565543 0.661234 16.714938 3.387032 5.464816 4.110059 0.000000 0.227464 0.000000 
28710.70 1626.11 99.944794 30.575765 0.669723 16.713660 3.351180 5.491822 4.117857 0.000000 0.231522 0.000000 
28416.90 1625.81 99.945040 30.586164 0.678558 16.712110 3.313832 5.519804 4.126031 0.000000 0.235828 0.000000 
28123.10 1625.50 99.945294 30.596727 0.687713 16.710288 3.274926 5.548791 4.134611 0.000000 0.240398 0.000000 
27829.40 1625.20 99.945558 30.607506 0.697285 16.708126 3.234312 5.578911 4.143611 0.000000 0.245261 0.000000 
27535.60 1624.90 99.945832 30.618496 0.707260 16.705615 3.191882 5.610227 4.153073 0.000000 0.250440 0.000000 
27241.90 1624.59 99.946116 30.629681 0.717606 16.702752 3.147579 5.642761 4.163029 0.000000 0.255955 0.000000 
26948.20 1624.29 99.946412 30.641123 0.728437 16.699454 3.101185 5.676691 4.173511 0.000000 0.261846 0.000000 
26654.50 1623.99 99.946719 30.652814 0.739732 16.695706 3.052590 5.712080 4.184565 0.000000 0.268142 0.000000 
26360.80 1623.68 99.947040 30.664747 0.751470 16.691493 3.001672 5.749000 4.196239 0.000000 0.274874 0.000000 
26067.20 1623.38 99.947374 30.676981 0.763766 16.686717 2.948194 5.787640 4.208574 0.000000 0.282091 0.000000 
25773.50 1623.08 99.947724 30.689522 0.776611 16.681349 2.891960 5.828124 4.221640 0.000000 0.289838 0.000000 
25479.90 1622.77 99.948090 30.702358 0.789977 16.675361 2.832839 5.870536 4.235491 0.000000 0.298155 0.000000 
25186.30 1622.47 99.948474 30.715565 0.804002 16.668629 2.770473 5.915144 4.250203 0.000000 0.307115 0.000000 
24892.70 1622.17 99.948877 30.729145 0.818672 16.661104 2.704637 5.962100 4.265857 0.000000 0.316775 0.000000 
24599.10 1621.86 99.949300 30.743103 0.833969 16.652731 2.635079 6.011575 4.282546 0.000000 0.327203 0.000000 
24305.60 1621.56 99.949747 30.757515 0.850040 16.643354 2.561368 6.063889 4.300371 0.000000 0.338493 0.000000 
24012.00 1621.25 99.950219 30.772378 0.866826 16.632917 2.483175 6.119265 4.319462 0.000000 0.350732 0.000000 
23718.50 1620.95 99.950719 30.787775 0.884483 16.621233 2.399984 6.178086 4.339950 0.000000 0.364040 0.000000 
23425.00 1620.65 99.951250 30.803732 0.903009 16.608178 2.311310 6.240692 4.362004 0.000000 0.378540 0.000000 
23131.50 1620.34 99.951815 30.820275 0.922395 16.593613 2.216633 6.307458 4.385806 0.000000 0.394370 0.000000 
22838.00 1620.04 99.952419 30.837521 0.942833 16.577259 2.115114 6.378998 4.411593 0.000000 0.411725 0.000000 
22544.60 1619.74 99.953065 30.855508 0.964315 16.558914 2.006052 6.455821 4.439612 0.000000 0.430793 0.000000 
22251.10 1619.44 99.953760 30.874332 0.986929 16.538274 1.888417 6.538679 4.470201 0.000000 0.451832 0.000000 
21957.70 1619.13 99.954510 30.894045 1.010658 16.515048 1.761251 6.628276 4.503707 0.000000 0.475104 0.000000 
21664.30 1618.83 99.955323 30.914832 1.035742 16.488723 1.622967 6.725779 4.540623 0.000000 0.500998 0.000000 
21370.90 1618.53 99.956210 30.936800 1.062195 16.458825 1.472009 6.832337 4.581506 0.000000 0.529928 0.000000 
21077.50 1618.22 99.957180 30.960083 1.090024 16.424772 1.306490 6.949355 4.627037 0.000000 0.562404 0.000000 
20784.20 1617.92 99.958250 30.984941 1.119487 16.385689 1.123754 7.078797 4.678108 0.000000 0.599106 0.000000 
20490.80 1617.62 99.959439 31.011612 1.150624 16.340604 0.920680 7.222989 4.735847 0.000000 0.640869 0.000000 
20197.50 1617.31 99.960768 31.040354 1.183421 16.288341 0.693643 7.384658 4.801605 0.000000 0.688686 0.000000 
19904.20 1617.01 99.962271 31.071652 1.218188 16.227123 0.437205 7.567847 4.877305 0.000000 0.743984 0.000000 
19610.90 1616.71 99.963985 31.105988 1.254932 16.154850 0.144912 7.777409 4.965364 0.000000 0.808520 0.000000 
19317.60 1616.40 99.964901 31.129506 1.293184 16.123022 0.000000 7.875476 4.998133 0.000000 0.839691 0.000000 
19024.40 1616.10 99.965014 31.142454 1.333414 16.132362 0.000000 7.863624 4.976004 0.000000 0.837051 0.000000 
18731.20 1615.80 99.965121 31.155787 1.376091 16.142402 0.000000 7.850775 4.952311 0.000000 0.834208 0.000000 
18437.90 1615.50 99.965221 31.169541 1.421443 16.153213 0.000000 7.836835 4.926909 0.000000 0.831142 0.000000 
18144.70 1615.19 99.965315 31.183710 1.469531 16.164879 0.000000 7.821742 4.899712 0.000000 0.827846 0.000000 
17851.60 1614.89 99.965401 31.198394 1.520878 16.177450 0.000000 7.805335 4.870457 0.000000 0.824275 0.000000 
17558.40 1614.59 99.965479 31.213616 1.575680 16.191044 0.000000 7.787506 4.838977 0.000000 0.820410 0.000000 
17265.20 1614.28 99.965548 31.229386 1.634083 16.205777 0.000000 7.768155 4.805133 0.000000 0.816237 0.000000 
16972.10 1613.98 99.965608 31.245819 1.696739 16.221734 0.000000 7.747076 4.768570 0.000000 0.811700 0.000000 
16679.00 1613.68 99.965657 31.262949 1.763926 16.239068 0.000000 7.724121 4.729063 0.000000 0.806771 0.000000 
16385.90 1613.38 99.965694 31.280846 1.836105 16.257932 0.000000 7.699095 4.686302 0.000000 0.801412 0.000000 
16092.80 1613.07 99.965719 31.299547 1.913598 16.278510 0.000000 7.671820 4.640029 0.000000 0.795591 0.000000 
15799.70 1612.77 99.965730 31.319222 1.997387 16.300980 0.000000 7.641969 4.589662 0.000000 0.789224 0.000000 
15506.70 1612.47 99.965725 31.339923 2.087921 16.325571 0.000000 7.609311 4.534852 0.000000 0.782269 0.000000 
15213.70 1612.16 99.965704 31.361730 2.185750 16.352557 0.000000 7.573563 4.475182 0.000000 0.774679 0.000000 
14920.70 1611.86 99.965665 31.384863 2.292223 16.382228 0.000000 7.534259 4.409816 0.000000 0.766337 0.000000 
14627.70 1611.56 99.965605 31.409429 2.408110 16.414941 0.000000 7.491022 4.338179 0.000000 0.757178 0.000000 
14334.70 1611.26 99.965523 31.435605 2.534554 16.451101 0.000000 7.443364 4.259481 0.000000 0.747105 0.000000 
14041.70 1610.95 99.965416 31.463532 2.672536 16.491171 0.000000 7.390789 4.172999 0.000000 0.736037 0.000000 
13748.80 1610.65 99.965282 31.493541 2.824130 16.535700 0.000000 7.332533 4.077374 0.000000 0.723802 0.000000 
13455.90 1610.35 99.965117 31.525851 2.990790 16.585338 0.000000 7.267887 3.971548 0.000000 0.710287 0.000000 
13162.90 1610.05 99.964919 31.560780 3.174531 16.640854 0.000000 7.195949 3.854110 0.000000 0.695336 0.000000 
12870.10 1609.74 99.964685 31.598559 3.376880 16.703022 0.000000 7.115888 3.723926 0.000000 0.678843 0.000000 
12577.20 1609.44 99.964410 31.639760 3.601385 16.772974 0.000000 7.026273 3.578585 0.000000 0.660543 0.000000 
12284.30 1609.14 99.964091 31.684736 3.850251 16.851819 0.000000 6.925900 3.416460 0.000000 0.640305 0.000000 
11991.50 1608.84 99.963726 31.733943 4.126258 16.940833 0.000000 6.813331 3.235547 0.000000 0.617973 0.000000 
11698.70 1608.53 99.963312 31.787792 4.431787 17.041401 0.000000 6.687070 3.034077 0.000000 0.593457 0.000000 
11405.90 1608.23 99.962848 31.846975 4.770911 17.155211 0.000000 6.545131 2.809146 0.000000 0.566577 0.000000 
11113.10 1607.93 99.962334 31.911849 5.145390 17.283739 0.000000 6.385974 2.559344 0.000000 0.537402 0.000000 
10820.30 1607.63 99.961777 31.982752 5.556673 17.428399 0.000000 6.208112 2.283468 0.000000 0.506098 0.000000 
10527.50 1607.32 99.961185 32.059690 6.003861 17.590122 0.000000 6.010693 1.981925 0.000000 0.473088 0.000000 
10234.80 1607.02 99.960572 32.142770 6.486563 17.769653 0.000000 5.792961 1.654752 0.000000 0.438840 0.000000 
9942.09 1606.72 99.959958 32.231437 6.999935 17.966685 0.000000 5.555500 1.305116 0.000000 0.404201 0.000000 
9649.39 1606.42 99.959367 32.324914 7.537766 18.180132 0.000000 5.299680 0.937223 0.000000 0.370113 0.000000 
9356.70 1606.11 99.958825 32.422061 8.091656 18.408003 0.000000 5.027804 0.557010 0.000000 0.337588 0.000000 
9064.04 1605.81 99.958356 32.522173 8.656332 18.648508 0.000000 4.741682 0.168313 0.000000 0.307339 0.000000 
8771.39 1605.51 99.958056 32.603917 9.082106 18.877418 0.000000 4.358805 0.000000 0.000000 0.285588 0.000000 
8478.75 1605.21 99.957841 32.672816 9.409461 19.100489 0.000000 3.893469 0.000000 0.000000 0.269396 0.000000 
8186.14 1604.91 99.957639 32.744509 9.748450 19.334830 0.000000 3.407106 0.000000 0.000000 0.254123 0.000000 
7893.54 1604.60 99.957457 32.819014 10.098971 19.580604 0.000000 2.899599 0.000000 0.000000 0.239841 0.000000 
7600.96 1604.30 99.957300 32.896661 10.462781 19.838457 0.000000 2.368881 0.000000 0.000000 0.226541 0.000000 
7308.40 1604.00 99.957176 32.977522 10.840141 20.108673 0.000000 1.814451 0.000000 0.000000 0.214258 0.000000 
7015.85 1603.70 99.957090 33.061821 11.232180 20.391820 0.000000 1.234843 0.000000 0.000000 0.202977 0.000000 
6723.33 1603.40 99.957051 33.149831 11.640338 20.688611 0.000000 0.628215 0.000000 0.000000 0.192667 0.000000 
6430.81 1603.09 99.957069 33.241020 12.061674 20.995983 0.000000 0.000000 0.000000 0.000000 0.183362 0.000000 
6138.32 1602.79 99.957696 33.264307 12.118186 20.964584 0.000000 0.000000 0.000000 0.000000 0.181538 0.000000 
5845.85 1602.49 99.958340 33.287875 12.175955 20.932207 0.000000 0.000000 0.000000 0.000000 0.179713 0.000000 
5553.39 1602.19 99.959001 33.311732 12.235022 20.898822 0.000000 0.000000 0.000000 0.000000 0.177888 0.000000 
5260.95 1601.88 99.959678 33.335848 12.295159 20.864623 0.000000 0.000000 0.000000 0.000000 0.176065 0.000000 
4968.52 1601.58 99.960375 33.360305 12.356934 20.829137 0.000000 0.000000 0.000000 0.000000 0.174235 0.000000 
4676.12 1601.28 99.961090 33.385075 12.420123 20.792552 0.000000 0.000000 0.000000 0.000000 0.172400 0.000000 
4383.73 1600.98 99.961824 33.410167 12.484774 20.754832 0.000000 0.000000 0.000000 0.000000 0.170561 0.000000 
4091.36 1600.68 99.962578 33.435592 12.550931 20.715946 0.000000 0.000000 0.000000 0.000000 0.168715 0.000000 
3799.00 1600.38 99.963351 33.461359 12.618642 20.675856 0.000000 0.000000 0.000000 0.000000 0.166861 0.000000 
3506.67 1600.07 99.964144 33.487438 12.687661 20.634773 0.000000 0.000000 0.000000 0.000000 0.165004 0.000000 
3214.35 1599.77 99.964960 33.513919 12.758617 20.592171 0.000000 0.000000 0.000000 0.000000 0.163131 0.000000 
2922.05 1599.47 99.965797 33.540774 12.831275 20.548254 0.000000 0.000000 0.000000 0.000000 0.161245 0.000000 
2629.76 1599.17 99.966656 33.568014 12.905689 20.502979 0.000000 0.000000 0.000000 0.000000 0.159346 0.000000 
2337.50 1598.87 99.967539 33.595651 12.981909 20.456310 0.000000 0.000000 0.000000 0.000000 0.157432 0.000000 
2045.25 1598.56 99.968443 33.623656 13.059684 20.408466 0.000000 0.000000 0.000000 0.000000 0.155506 0.000000 
1753.02 1598.26 99.969372 33.652125 13.139693 20.358877 0.000000 0.000000 0.000000 0.000000 0.153555 0.000000 
1460.80 1597.96 99.970326 33.681031 13.221690 20.307758 0.000000 0.000000 0.000000 0.000000 0.151584 0.000000 
1168.61 1597.66 99.971306 33.710386 13.305733 20.255065 0.000000 0.000000 0.000000 0.000000 0.149588 0.000000 

Title: Primitive mantle composition from McDonough & Sun (1995),

Solid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MgO CaO Na2O K2O P2O5 H2O 
39887.50 1637.67 98.679456 45.111 0.177174 4.46122 0.132923 0.374126 7.88039 38.0824 3.54454 0.217452 0.00934932 0.00579381 0.00357588
39593.00 1637.36 98.671042 45.111 0.177099 4.45994 0.133781 0.374221 7.8802 38.085 3.54395 0.216944 0.00900699 0.00548545 0.00344494
39298.60 1637.06 98.662142 45.1109 0.177019 4.4586 0.134656 0.374319 7.87998 38.0876 3.54335 0.216413 0.00864817 0.00516897 0.0033077
39004.20 1636.75 98.652966 45.1109 0.176939 4.4572 0.135547 0.374421 7.87977 38.0903 3.54274 0.215871 0.00827896 0.00484687 0.00316649
38709.80 1636.45 98.643266 45.1109 0.176853 4.45573 0.136455 0.374527 7.87953 38.0932 3.54211 0.215305 0.00789141 0.00451616 0.00301826
38415.40 1636.15 98.633138 45.1108 0.176764 4.4542 0.137381 0.374636 7.87928 38.0962 3.54147 0.214719 0.00748821 0.0041781 0.00286405
38121.10 1635.84 98.622690 45.1108 0.176676 4.45261 0.138324 0.374749 7.87902 38.0993 3.54081 0.214122 0.00707249 0.00383416 0.00270505
37826.80 1635.54 98.611657 45.1108 0.176581 4.45094 0.139286 0.374867 7.87875 38.1025 3.54014 0.213498 0.00663541 0.00348107 0.00253788
37532.40 1635.23 98.600256 45.1107 0.176486 4.44919 0.140267 0.374988 7.87847 38.1059 3.53945 0.21286 0.00618359 0.00312154 0.00236507
37238.10 1634.93 98.588229 45.1107 0.176384 4.44737 0.141267 0.375115 7.87817 38.1094 3.53875 0.212193 0.00570818 0.00275262 0.00218323
36943.90 1634.62 98.575801 45.1107 0.176281 4.44547 0.142286 0.375246 7.87786 38.113 3.53803 0.211512 0.00521625 0.00237729 0.00199508
36649.60 1634.32 98.562684 45.1107 0.176171 4.44347 0.143327 0.375382 7.87753 38.1169 3.53729 0.2108 0.00469752 0.00199188 0.00179668
36355.30 1634.01 98.549111 45.1107 0.176061 4.44139 0.144388 0.375523 7.87721 38.1208 3.53653 0.210072 0.00415949 0.00159964 0.0015909
36061.10 1633.71 98.534800 45.1106 0.175942 4.43921 0.145471 0.37567 7.87686 38.125 3.53575 0.209311 0.00359184 0.00119725 0.00137379
35766.90 1633.41 98.519842 45.1106 0.175819 4.43694 0.146576 0.375823 7.8765 38.1293 3.53495 0.208525 0.00299704 0.000786032 0.00114629
35472.70 1633.10 98.504342 45.1106 0.175694 4.43456 0.147703 0.375981 7.87613 38.1338 3.53413 0.207719 0.00237821 0.000367573 0.000909603
35178.50 1632.80 98.488193 45.1105 0.175561 4.43206 0.148857 0.376147 7.87575 38.1385 3.53335 0.206884 0.00172215 0 0.000658679
34884.30 1632.49 98.472665 45.1099 0.175433 4.4294 0.150045 0.376322 7.87534 38.1431 3.53292 0.206076 0.00102955 0 0.000393778
34590.20 1632.19 98.456237 45.1093 0.175296 4.42663 0.151258 0.376504 7.87491 38.148 3.53247 0.205229 0.00029554 0 0.000113037
34296.10 1631.89 98.443126 45.1088 0.175256 4.42409 0.152568 0.376633 7.87429 38.1518 3.53198 0.204636 0 0 0
34001.90 1631.58 98.432210 45.1082 0.175281 4.42169 0.153952 0.376727 7.87354 38.1549 3.53145 0.204213 0 0 0
33707.80 1631.28 98.420744 45.1076 0.175304 4.4192 0.155372 0.376826 7.87275 38.1582 3.53091 0.203773 0 0 0
33413.80 1630.97 98.408903 45.1071 0.175329 4.41662 0.156824 0.376929 7.87194 38.1616 3.53035 0.203327 0 0 0
33119.70 1630.67 98.396465 45.1065 0.175351 4.41393 0.158315 0.377037 7.87108 38.1652 3.52976 0.202863 0 0 0
32825.60 1630.37 98.383513 45.1059 0.175374 4.41114 0.159844 0.37715 7.87019 38.1689 3.52916 0.202387 0 0 0
32531.60 1630.06 98.370132 45.1053 0.175399 4.40824 0.161411 0.377267 7.86927 38.1727 3.52854 0.201903 0 0 0
32237.60 1629.76 98.356095 45.1047 0.175421 4.40523 0.163021 0.377391 7.8683 38.1767 3.52788 0.201402 0 0 0
31943.60 1629.45 98.341583 45.104 0.175445 4.4021 0.164672 0.377519 7.86731 38.1808 3.52721 0.200892 0 0 0
31649.60 1629.15 98.326367 45.1034 0.175466 4.39886 0.16637 0.377654 7.86626 38.1851 3.52651 0.200363 0 0 0
31355.60 1628.85 98.310525 45.1028 0.175487 4.39549 0.168115 0.377796 7.86517 38.1896 3.52578 0.199821 0 0 0
31061.70 1628.54 98.294144 45.1021 0.17551 4.392 0.169907 0.377944 7.86405 38.1942 3.52502 0.199271 0 0 0
30767.80 1628.24 98.276976 45.1015 0.175531 4.38837 0.171753 0.378099 7.86286 38.199 3.52422 0.198701 0 0 0
30473.90 1627.93 98.259210 45.1008 0.175553 4.38461 0.173651 0.378261 7.86164 38.204 3.5234 0.198122 0 0 0
30180.00 1627.63 98.240594 45.1001 0.175572 4.3807 0.175609 0.378431 7.86035 38.2092 3.52253 0.197523 0 0 0
29886.10 1627.33 98.221204 45.0994 0.175591 4.37665 0.177627 0.37861 7.85901 38.2146 3.52163 0.196909 0 0 0
29592.20 1627.02 98.201124 45.0986 0.175611 4.37245 0.179706 0.378797 7.85762 38.2202 3.52068 0.196285 0 0 0
29298.40 1626.72 98.180092 45.0979 0.175629 4.36808 0.181853 0.378993 7.85616 38.226 3.51969 0.195642 0 0 0
29004.50 1626.41 98.158288 45.0971 0.175647 4.36355 0.184071 0.379198 7.85464 38.2321 3.51866 0.194988 0 0 0
28710.70 1626.11 98.135450 45.0963 0.175664 4.35885 0.186364 0.379414 7.85304 38.2384 3.51757 0.194313 0 0 0
28416.90 1625.81 98.111642 45.0955 0.175679 4.35397 0.188738 0.37964 7.85136 38.245 3.51643 0.193623 0 0 0
28123.10 1625.50 98.086946 45.0947 0.175696 4.3489 0.191194 0.379877 7.84962 38.2518 3.51524 0.192923 0 0 0
27829.40 1625.20 98.061068 45.0939 0.175711 4.34364 0.193741 0.380126 7.84778 38.259 3.51398 0.192202 0 0 0
27535.60 1624.90 98.034059 45.093 0.175724 4.33816 0.196386 0.380387 7.84585 38.2664 3.51265 0.191464 0 0 0
27241.90 1624.59 98.006020 45.0921 0.175739 4.33249 0.199129 0.380661 7.84383 38.2741 3.51126 0.190717 0 0 0
26948.20 1624.29 97.976610 45.0911 0.175751 4.32658 0.201986 0.380949 7.8417 38.2822 3.50979 0.189948 0 0 0
26654.50 1623.99 97.945897 45.0902 0.175763 4.32044 0.20496 0.38125 7.83945 38.2906 3.50824 0.189164 0 0 0
26360.80 1623.68 97.913954 45.0892 0.175776 4.31406 0.208059 0.381567 7.83709 38.2993 3.5066 0.18837 0 0 0
26067.20 1623.38 97.880434 45.0881 0.175787 4.30741 0.211296 0.381898 7.83458 38.3085 3.50487 0.187556 0 0 0
25773.50 1623.08 97.845371 45.0871 0.175798 4.30049 0.214683 0.382247 7.83194 38.318 3.50304 0.186727 0 0 0
25479.90 1622.77 97.808861 45.086 0.17581 4.29329 0.218225 0.382611 7.82914 38.328 3.5011 0.185889 0 0 0
25186.30 1622.47 97.770489 45.0848 0.175821 4.28578 0.221944 0.382994 7.82617 38.3384 3.49904 0.185032 0 0 0
24892.70 1622.17 97.730306 45.0837 0.175832 4.27796 0.225853 0.383395 7.823 38.3493 3.49686 0.184162 0 0 0
24599.10 1621.86 97.688374 45.0824 0.175845 4.26981 0.229965 0.383814 7.81965 38.3607 3.49454 0.183286 0 0 0
24305.60 1621.56 97.644258 45.0812 0.175858 4.26129 0.234307 0.384254 7.81605 38.3726 3.49208 0.182394 0 0 0
24012.00 1621.25 97.598143 45.0799 0.175874 4.2524 0.238896 0.384715 7.81222 38.385 3.48946 0.181498 0 0 0
23718.50 1620.95 97.549573 45.0786 0.17589 4.24311 0.243763 0.385197 7.8081 38.3981 3.48666 0.180589 0 0 0
23425.00 1620.65 97.498558 45.0772 0.175909 4.23339 0.248937 0.385701 7.80366 38.4119 3.48367 0.179676 0 0 0
23131.50 1620.34 97.445137 45.0757 0.175933 4.22323 0.254447 0.386227 7.7989 38.4263 3.48049 0.178765 0 0 0
22838.00 1620.04 97.388749 45.0743 0.17596 4.21258 0.260344 0.386778 7.79373 38.4414 3.47707 0.17785 0 0 0
22544.60 1619.74 97.329423 45.0728 0.175993 4.20142 0.266669 0.387353 7.78813 38.4573 3.47341 0.176939 0 0 0
22251.10 1619.44 97.266913 45.0712 0.176033 4.18971 0.273482 0.387953 7.78203 38.4741 3.46949 0.176039 0 0 0
21957.70 1619.13 97.201280 45.0696 0.176085 4.17744 0.280843 0.388577 7.77538 38.4916 3.46529 0.175161 0 0 0
21664.30 1618.83 97.131821 45.0679 0.176146 4.16453 0.288846 0.389228 7.76805 38.5102 3.46077 0.1743 0 0 0
21370.90 1618.53 97.058510 45.0662 0.176223 4.15096 0.297585 0.389904 7.75997 38.5298 3.45589 0.173474 0 0 0
21077.50 1618.22 96.981340 45.0645 0.17632 4.1367 0.307177 0.390606 7.75102 38.5504 3.45065 0.172698 0 0 0
20784.20 1617.92 96.899562 45.0627 0.176437 4.12167 0.317783 0.391335 7.74102 38.5721 3.44497 0.171977 0 0 0
